rollout/ep_len_mean,short_std,short_mean,time/iterations,return_std,long_mean,return_mean,time/fps,time/time_elapsed,rollout/ep_rew_mean,long_std,time/total_timesteps,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/learning_rate,train/explained_variance,train/clip_range,train/entropy_loss,train/approx_kl,train/n_updates,train/loss
20.0,0.063027605,0.037898693,107,0.81379247,-0.41537043,1.2961963,60,3609,3.0105882999999993,1.8206315,219136,-0.024868759338278323,0.11591796875,0.07629771588835865,1e-05,0.8802348524332047,0.2,-2.4152167297899725,0.010052792,1060,-0.00834885984659195
20.0,0.07170837,0.039604798,108,0.87095726,-0.3982509,1.3489448,60,3647,3.1879411999999996,1.9157119,221184,-0.02426696868496947,0.15380859375,0.07131309075048194,1e-05,0.8826265558600426,0.2,-2.4129915565252302,0.009981545,1070,-0.0025321636348962784
20.0,0.06600804,0.04408332,109,0.7985435,-0.3905433,1.3149464,60,3682,3.0479411999999995,1.8335378,223232,-0.02553653095383197,0.189111328125,0.0853097131010145,1e-05,0.8772469907999039,0.2,-2.411349990218878,0.015158339,1080,-0.011146355420351028
20.0,0.06508469,0.04501615,110,0.83412385,-0.4090377,1.2959588,60,3717,3.00823532,1.8337252,225280,-0.01582559728558408,0.09853515625,0.07111208440037445,1e-05,0.8775095194578171,0.2,-2.3650126814842225,0.009870407,1090,-0.022649426013231277
20.0,0.063158214,0.034659535,111,0.8463123,-0.37711507,1.4349315,60,3753,3.2738235700000007,1.8025169,227328,-0.02250393869326217,0.122412109375,0.08407866378547624,1e-05,0.8704146891832352,0.2,-2.4175094604492187,0.011423228,1100,0.004520967602729797
20.0,0.05994892,0.03638912,112,0.851302,-0.39153463,1.3864151,60,3789,3.17088238,1.8845885,229376,-0.02980510488850996,0.284765625,0.08181660443078727,1e-05,0.8767633438110352,0.2,-2.365447483956814,0.018674457,1110,0.010303746908903122
20.0,0.060542613,0.03811666,113,0.8346334,-0.40494293,1.3245281,60,3823,3.05882349,1.9056729,231424,-0.0237306393799372,0.15751953125,0.07329594570328482,1e-05,0.891421876847744,0.2,-2.3635339103639126,0.012516044,1120,0.005086369812488556
20.0,0.087498434,0.04566313,114,0.8293327,-0.38260788,1.3234758,60,3860,3.0382352899999994,1.8078948,233472,-0.025157815095735715,0.20439453125,0.07439760345732793,1e-05,0.8853524327278137,0.2,-2.394565237313509,0.01431804,1130,-0.02576427534222603
20.0,0.059197705,0.03828924,115,0.82619506,-0.39462352,1.3644996,60,3896,3.1205882299999996,1.7894356,235520,-0.027131623541936278,0.180712890625,0.07327167366165668,1e-05,0.8845036402344704,0.2,-2.325466909259558,0.016411008,1140,0.01589737832546234
20.0,0.066945806,0.042688962,116,0.8588517,-0.37984335,1.3822969,60,3932,3.16911767,1.8523911,237568,-0.023749774604220876,0.1703125,0.08448541115503758,1e-05,0.868817612528801,0.2,-2.2892781369388104,0.014728858,1150,0.01977553777396679
20.0,0.06406937,0.046044234,117,0.8668814,-0.4023835,1.3888152,60,3969,3.2358823400000007,1.7694947,239616,-0.028439527936279775,0.26337890625,0.09279035374056548,1e-05,0.8609082698822021,0.2,-2.267377121001482,0.020719081,1160,-0.018767356872558594
20.0,0.07469053,0.04744991,118,0.824492,-0.41018862,1.3520278,60,4006,3.1185293900000004,1.83518,241664,-0.022198608552571386,0.11591796875,0.07836088329204358,1e-05,0.8856988921761513,0.2,-2.276509403437376,0.011520702,1170,0.0028236806392669678
20.0,0.087196276,0.0523953,119,0.8207561,-0.37854552,1.3249462,60,4044,3.12088236,1.9369735,243712,-0.016362415903131478,0.154833984375,0.07128836261690594,1e-05,0.8876321986317635,0.2,-2.2693607777357103,0.0081201205,1180,0.01593833602964878
20.0,0.0677688,0.042294256,120,0.8293292,-0.402367,1.3903425,60,4080,3.25970589,1.8837023,245760,-0.023349644138943405,0.170849609375,0.0730490111047402,1e-05,0.882319986820221,0.2,-2.2694512851536275,0.011366743,1190,-0.015712283551692963
20.0,0.12633666,0.060023535,121,0.8512532,-0.37568414,1.3680179,60,4117,3.16705885,1.8404685,247808,-0.023956479827756994,0.180615234375,0.07261800296837465,1e-05,0.8875323385000229,0.2,-2.2802458815276623,0.013712148,1200,0.020814768970012665
20.0,0.09187857,0.061435845,122,0.82122797,-0.39515653,1.3654077,60,4154,3.1247058799999996,1.822753,249856,-0.017699246981646866,0.073095703125,0.08261188710457645,1e-05,0.8786435797810555,0.2,-2.2658446483314036,0.0071350955,1210,0.007444664835929871
20.0,0.06336057,0.043485783,123,0.85776937,-0.41518962,1.4191172,60,4192,3.2338235399999995,1.8108349,251904,-0.02042550039186608,0.122216796875,0.0873636094504036,1e-05,0.8628085106611252,0.2,-2.2380386792123317,0.012925976,1220,-0.006366122514009476
20.0,0.06691491,0.04453341,124,0.867578,-0.38051155,1.4292512,60,4229,3.2879411899999997,1.8340644,253952,-0.02304950334946625,0.247705078125,0.07727170674479567,1e-05,0.8866684287786484,0.2,-2.2555296711623667,0.016168365,1230,0.010764103382825851
20.0,0.07050154,0.046766877,125,0.8102943,-0.38869676,1.2878273,59,4268,3.00735297,1.8555775,256000,-0.016802347256452778,0.093994140625,0.08522434253245592,1e-05,0.8792047426104546,0.2,-2.1824100892990828,0.009917086,1240,0.009008131921291351
20.0,0.067288496,0.05038871,126,0.83691,-0.40082607,1.3617312,59,4307,3.1635293900000003,1.8419414,258048,-0.02589492821425665,0.260009765625,0.06384249854600058,1e-05,0.8932288438081741,0.2,-2.231036856025457,0.02043048,1250,-0.04833637550473213
20.0,0.07805106,0.054202557,127,0.8843025,-0.4217119,1.3548446,59,4345,3.1732352799999997,1.9407959,260096,-0.020021409500623123,0.1728515625,0.07689725353266112,1e-05,0.8804835304617882,0.2,-2.2620969526469707,0.014447145,1260,0.008989494293928146
20.0,0.068156384,0.04671458,128,0.8980083,-0.42096674,1.4677105,59,4383,3.3944117900000004,1.8736401,262144,-0.01639864444587147,0.122314453125,0.09747236809926108,1e-05,0.8655655831098557,0.2,-2.299908918142319,0.01060559,1270,0.017654936760663986
20.0,0.06351687,0.04595138,129,0.8840598,-0.41572547,1.4224459,59,4422,3.27058817,1.8863965,264192,-0.026283504467573948,0.237744140625,0.08588714790530502,1e-05,0.8824213594198227,0.2,-2.263844384998083,0.016990762,1280,-0.005608551204204559
20.0,0.069933385,0.0491305,130,0.800437,-0.39438766,1.3217478,59,4459,3.03029412,1.9543945,266240,-0.02112255307729356,0.120263671875,0.09097333862446248,1e-05,0.8740862905979156,0.2,-2.204685901105404,0.013701715,1290,0.023174673318862915
20.0,0.059311558,0.0456969,131,0.830719,-0.399337,1.3878536,59,4499,3.162058839999999,1.8252884,268288,-0.024426656679133886,0.213671875,0.06699301805347205,1e-05,0.8807985410094261,0.2,-2.2066729493439197,0.013275613,1300,0.019173771142959595
20.0,0.098672874,0.064015135,132,0.8502559,-0.39050037,1.3698308,59,4537,3.1388235399999997,1.8353173,270336,-0.019995948945870624,0.178759765625,0.07338132926961408,1e-05,0.887215830385685,0.2,-2.2129387453198435,0.01436464,1310,0.017477914690971375
20.0,0.074899636,0.04903148,133,0.8615775,-0.3550709,1.4503636,59,4575,3.28176473,1.8456007,272384,-0.020213885421981104,0.136865234375,0.08830688332091086,1e-05,0.8695876449346542,0.2,-2.200992788001895,0.011717612,1320,0.023322060704231262
20.0,0.061116897,0.043666795,134,0.82224107,-0.40899664,1.3927125,59,4613,3.17058831,1.8114194,274432,-0.02697707275801804,0.2421875,0.08037966868141666,1e-05,0.8836453333497047,0.2,-2.1484185799956323,0.014563596,1330,-0.001325991004705429
20.0,0.09099311,0.055341415,135,0.80752325,-0.37233585,1.3762884,59,4648,3.1911764700000003,1.7865331,276480,-0.02198535776697099,0.16279296875,0.06694007246405817,1e-05,0.8940069302916527,0.2,-2.1580734353512527,0.013386704,1340,-0.014920402318239212
20.0,0.074323796,0.050501633,136,0.88039136,-0.41896087,1.4326727,59,4682,3.24794122,1.8692039,278528,-0.020186944442684762,0.12890625,0.06922078113420867,1e-05,0.8884555250406265,0.2,-2.1712608776986597,0.01337705,1350,-0.003582889214158058
20.0,0.06539876,0.046633586,137,0.8345392,-0.3863523,1.3771265,59,4718,3.1282352700000007,1.8849504,280576,-0.024868033482925968,0.213330078125,0.08383487452520058,1e-05,0.8828362375497818,0.2,-2.2425199277698993,0.015980951,1360,-0.0045051127672195435
20.0,0.0713739,0.050362427,138,0.87233365,-0.4104507,1.4228654,59,4755,3.23117652,1.8229644,282624,-0.020623819128377362,0.200244140625,0.07990887387422844,1e-05,0.8741168230772018,0.2,-2.1967313226312397,0.01443501,1370,0.019591201096773148
20.0,0.06972284,0.047988303,139,0.83993095,-0.40308875,1.3960263,59,4794,3.188823529999999,1.7896247,284672,-0.024269034416647628,0.198486328125,0.08307832231512294,1e-05,0.8797696307301521,0.2,-2.215922021120787,0.012688994,1380,0.0012318193912506104
20.0,0.08077776,0.048419822,140,0.8384482,-0.3609078,1.3927028,59,4833,3.2138235199999996,1.8361108,286720,-0.01866609737917315,0.118896484375,0.08275945302448236,1e-05,0.8767758905887604,0.2,-2.192548141628504,0.009548616,1390,0.006659571081399918
20.0,0.073159926,0.045426436,141,0.8710825,-0.40196785,1.4221103,59,4872,3.267352919999999,1.8335395,288768,-0.019220848797704092,0.12177734375,0.0807039208128117,1e-05,0.878588005900383,0.2,-2.1804396722465755,0.011180214,1400,-0.011923456564545631
20.0,0.06610572,0.04792634,142,0.8588684,-0.41967022,1.4165924,59,4910,3.22882352,1.8811936,290816,-0.02110603943874594,0.186376953125,0.08381203672615811,1e-05,0.8815182819962502,0.2,-2.2149317849427463,0.014219855,1410,0.020847201347351074
20.0,0.0890293,0.06087158,143,0.8101681,-0.38339284,1.364598,59,4951,3.1176470899999997,1.7843157,292864,-0.023551164992386475,0.167236328125,0.0850832357420586,1e-05,0.8705173134803772,0.2,-2.211161337047815,0.015779192,1420,0.06781549751758575
20.0,0.10190393,0.059672795,144,0.82640404,-0.39067638,1.3410518,59,4990,3.1149999699999995,1.8316786,294912,-0.01991758510994259,0.156787109375,0.06112188927945681,1e-05,0.9003010541200638,0.2,-2.171125142276287,0.013614154,1430,0.0018741190433502197
20.0,0.086130135,0.056035094,145,0.8732281,-0.40196377,1.4736416,59,5030,3.3994117600000004,1.8679123,296960,-0.020463600229413716,0.14150390625,0.07519143283134326,1e-05,0.8835121914744377,0.2,-2.1868786215782166,0.012372728,1440,-0.002722088247537613
20.0,0.10727422,0.0655186,146,0.86067635,-0.4178682,1.3719373,58,5070,3.138823519999999,1.9003674,299008,-0.025582467301865107,0.23701171875,0.08533503552898765,1e-05,0.8753543123602867,0.2,-2.1975135043263436,0.020618934,1450,-0.0039080120623111725
20.0,0.07535172,0.051848844,147,0.8418085,-0.40384674,1.4121749,58,5112,3.2538235299999996,1.8485377,301056,-0.02323008088278584,0.173291015625,0.077980126242619,1e-05,0.8866850510239601,0.2,-2.194969515874982,0.012376182,1460,-0.018818160519003868
20.0,0.11575348,0.07627717,148,0.8075908,-0.41667914,1.3620676,58,5153,3.1158824099999998,1.8363652,303104,-0.022428092548216226,0.152294921875,0.06925772366812452,1e-05,0.8971739411354065,0.2,-2.2080230716615916,0.016013546,1470,-0.010215137153863907
20.0,0.06422222,0.044811312,149,0.79660654,-0.38193476,1.3642857,58,5191,3.1252941200000004,1.7361315,305152,-0.019920536296558565,0.124658203125,0.06151467723539099,1e-05,0.899952158331871,0.2,-2.2211457289755345,0.011562685,1480,-0.001777801662683487
20.0,0.089423485,0.056490973,150,0.8029267,-0.40956327,1.3208303,58,5233,3.0829411600000003,1.8949226,307200,-0.020353879241156392,0.13828125,0.06252577944542281,1e-05,0.8961926400661469,0.2,-2.1381629835814238,0.011444148,1490,-0.017223205417394638
20.0,0.09642354,0.07012284,151,0.8259121,-0.39052552,1.4004359,58,5274,3.18764704,1.8445891,309248,-0.019914392655482515,0.121435546875,0.07612237440771423,1e-05,0.876040868461132,0.2,-2.178167051076889,0.012431867,1500,-0.018820760771632195
20.0,0.12079295,0.080568895,152,0.8315198,-0.35698253,1.4094307,58,5315,3.23852933,1.806853,311296,-0.01513847780006472,0.120556640625,0.06785079258843325,1e-05,0.8943233639001846,0.2,-2.1771906901150944,0.0070772767,1510,0.018209829926490784
20.0,0.1038591,0.06978798,153,0.77308714,-0.40787387,1.2726626,58,5355,2.9597058400000003,1.8815479,313344,-0.022359631556901148,0.12490234375,0.07687238475191407,1e-05,0.8814298808574677,0.2,-2.2145173750817775,0.011543997,1520,-0.0037018470466136932
20.0,0.0930541,0.058713235,154,0.8161979,-0.40893072,1.3745956,58,5395,3.1644117500000006,1.8126217,315392,-0.018455953081138433,0.17197265625,0.060439562029205265,1e-05,0.8887307718396187,0.2,-2.1875800609588625,0.013128905,1530,0.0006116554141044617
20.0,0.07880674,0.05587318,155,0.81376296,-0.41283533,1.3379736,58,5436,3.11970591,1.944686,317440,-0.027379253765684553,0.234423828125,0.0718167400918901,1e-05,0.8828683197498322,0.2,-2.194951583817601,0.018690133,1540,-0.04416944831609726
20.0,0.1203266,0.077769086,156,0.8626003,-0.39999202,1.4323993,58,5478,3.3155882500000007,1.948928,319488,-0.020292728021740914,0.151953125,0.07276694098254666,1e-05,0.8850128203630447,0.2,-2.2074542328715325,0.013559034,1550,-0.021434366703033447
20.0,0.101144396,0.06839782,157,0.8443068,-0.3847503,1.3817347,58,5519,3.1849999800000006,1.8355225,321536,-0.01967460094310809,0.128759765625,0.07412992646568455,1e-05,0.8928598985075951,0.2,-2.16863465346396,0.012077322,1560,0.002432890236377716
20.0,0.08122905,0.05349891,158,0.8587811,-0.39738375,1.4761796,58,5558,3.33441173,1.903967,323584,-0.02187202986970078,0.162158203125,0.08179743106011302,1e-05,0.876722902059555,0.2,-2.1799183882772923,0.014742944,1570,0.02463703416287899
20.0,0.07574942,0.050997693,159,0.8516311,-0.40073013,1.3964947,58,5597,3.23529414,1.8188998,325632,-0.02509832923533395,0.214208984375,0.0766082038055174,1e-05,0.8884837999939919,0.2,-2.1544190756976604,0.015869364,1580,0.01263129711151123
20.0,0.10798943,0.06924522,160,0.8341964,-0.42930818,1.3863481,58,5638,3.2329411799999996,1.8252219,327680,-0.02761527905531693,0.21865234375,0.0677379589062184,1e-05,0.8997428342700005,0.2,-2.1709046624600887,0.01630476,1590,0.003367612138390541
20.0,0.069510646,0.043980427,161,0.846806,-0.39494008,1.4310819,58,5678,3.23264701,1.7370968,329728,-0.022705305833369493,0.180615234375,0.07341733138309792,1e-05,0.8870769813656807,0.2,-2.1640202298760416,0.01784187,1600,-0.007073991000652313
20.0,0.07543818,0.04827626,162,0.8298924,-0.38325652,1.441782,58,5713,3.2699999999999996,1.8331566,331776,-0.02716604495071806,0.2669921875,0.08327868818305433,1e-05,0.8748662173748016,0.2,-2.144220454990864,0.01928424,1610,0.042912036180496216
20.0,0.0796811,0.0524959,163,0.8632018,-0.40043372,1.4061687,58,5749,3.208823529999999,1.9375163,333824,-0.01817743819556199,0.1705078125,0.07260888068121858,1e-05,0.8898435831069946,0.2,-2.1493160467594863,0.015463655,1620,0.001483771950006485
20.0,0.0759041,0.051859155,164,0.8182699,-0.40668607,1.3539809,58,5790,3.1035293699999995,1.9251382,335872,-0.01991975031851325,0.159326171875,0.0805482502852101,1e-05,0.887615256011486,0.2,-2.144628415629268,0.014375905,1630,-0.00753273069858551
20.0,0.07613705,0.050378308,165,0.86676174,-0.3930786,1.4328784,57,5826,3.3270588000000005,1.7685956,337920,-0.024824002556852066,0.20927734375,0.07086380498367362,1e-05,0.8872790187597275,0.2,-2.142813052982092,0.015759032,1640,0.02142728865146637
20.0,0.09205975,0.061091587,166,0.8443216,-0.3827293,1.4217134,57,5865,3.25823527,1.9464468,339968,-0.027381758770206942,0.235888671875,0.07829222727450542,1e-05,0.8895223066210747,0.2,-2.114041946083307,0.017464343,1650,-0.006744323298335075
20.0,0.08581279,0.056381598,167,0.85827106,-0.39712027,1.4452796,57,5905,3.28882349,1.7852514,342016,-0.023688838072121143,0.147412109375,0.07541686433833092,1e-05,0.8882432132959366,0.2,-2.137807654961944,0.014027717,1660,0.00030615925788879395
20.0,0.08238611,0.052897125,168,0.82187694,-0.41717452,1.4047179,57,5944,3.20411767,1.8726408,344064,-0.022393597735208458,0.177685546875,0.07634147262433544,1e-05,0.8899679929018021,0.2,-2.148412299156189,0.012659668,1670,0.0041036829352378845
20.0,0.07810211,0.05062712,169,0.84273815,-0.40495044,1.4405605,57,5985,3.265,1.897029,346112,-0.02379584290611092,0.191015625,0.06525609814561903,1e-05,0.8964027985930443,0.2,-2.1407465703785418,0.014376175,1680,-0.014247547835111618
20.0,0.0914849,0.05568007,170,0.8066321,-0.4102872,1.3649504,57,6025,3.1397058799999997,1.8646883,348160,-0.02740317720163148,0.2615234375,0.06855197245604358,1e-05,0.8972426205873489,0.2,-2.104568427056074,0.018475838,1690,-0.021757090464234352
20.0,0.08321277,0.05370499,171,0.81833285,-0.4272102,1.3733337,57,6065,3.1847058700000006,1.9611782,350208,-0.02458940623619128,0.17734375,0.06034587319009006,1e-05,0.90123300999403,0.2,-2.069030836224556,0.015460383,1700,-0.022996287792921066
20.0,0.07629692,0.04490736,172,0.8601836,-0.38447067,1.4059539,57,6105,3.2788235099999996,1.8632833,352256,-0.022008456045296044,0.147607421875,0.06098612719215453,1e-05,0.903669036924839,0.2,-2.0737792987376453,0.014487907,1710,0.0012552104890346527
20.0,0.07868949,0.051415384,173,0.8110933,-0.39824787,1.3338904,57,6144,3.1017646499999993,1.8311139,354304,-0.025639832086744717,0.173779296875,0.08046667705639265,1e-05,0.8844046518206596,0.2,-2.0862133495509623,0.017716475,1720,-0.02554238587617874
20.0,0.0821437,0.052417234,174,0.8432785,-0.42791107,1.3939482,57,6183,3.24647058,1.8765389,356352,-0.023128144297515973,0.15810546875,0.06738511778530665,1e-05,0.8901508897542953,0.2,-2.075051837041974,0.012155753,1730,-0.010089289397001266
20.0,0.09568158,0.06074717,175,0.85372996,-0.43938673,1.3701371,57,6222,3.1938235400000003,1.8652571,358400,-0.03053094669885468,0.231591796875,0.07227099111769349,1e-05,0.8907867074012756,0.2,-2.0714252032339573,0.017511116,1740,-0.015722613781690598
20.0,0.14583075,0.07066876,176,0.8483252,-0.42153853,1.4360468,57,6258,3.26882354,1.9200457,360448,-0.019370773117407224,0.132958984375,0.0805220170528628,1e-05,0.8846994712948799,0.2,-2.0842661675065757,0.009920373,1750,0.013653948903083801
20.0,0.07889031,0.051027793,177,0.84163713,-0.3928801,1.4226573,57,6293,3.27499995,1.7972138,362496,-0.02352466969168745,0.2041015625,0.08011990495724604,1e-05,0.8825363516807556,0.2,-2.105202408134937,0.018328678,1760,0.008881814777851105
20.0,0.07056883,0.049453627,178,0.87530583,-0.41183788,1.4183341,57,6327,3.23852942,1.8816016,364544,-0.019572202052222563,0.13125,0.0634077777445782,1e-05,0.9064598456025124,0.2,-2.0703074842691422,0.011289397,1770,0.0006417594850063324
20.0,0.09575958,0.0654078,179,0.8409922,-0.4042762,1.3854862,57,6362,3.2067647,1.8430763,366592,-0.018783770882873797,0.16904296875,0.09152989103458822,1e-05,0.8738594055175781,0.2,-2.0824105475097894,0.013046722,1780,0.009063106030225754
20.0,0.0966467,0.062841386,180,0.8443761,-0.4145742,1.3931406,57,6398,3.17764708,1.9728044,368640,-0.017217834753682836,0.109716796875,0.07150110829388723,1e-05,0.8947201743721962,0.2,-2.121943634003401,0.009472336,1790,0.040152665227651596
20.0,0.08370769,0.055127814,181,0.82267785,-0.43431854,1.3874128,57,6432,3.1938234600000004,1.8786795,370688,-0.024653714048326947,0.17841796875,0.08120992613257841,1e-05,0.8794250637292862,0.2,-2.0828410550951957,0.014538993,1800,0.020513132214546204
20.0,0.09299443,0.056713887,182,0.81636,-0.41808435,1.3878751,57,6466,3.2064705599999996,1.8961024,372736,-0.02460618861077819,0.14912109375,0.07119190876255743,1e-05,0.8875097632408142,0.2,-2.041033760085702,0.012119532,1810,-0.004487667232751846
20.0,0.09863536,0.060260363,183,0.85930526,-0.39458895,1.4715147,57,6502,3.3352940699999998,1.9048328,374784,-0.023472836762084625,0.1974609375,0.06671235985122621,1e-05,0.893170028924942,0.2,-2.087434274330735,0.012053329,1820,-0.018282944336533546
20.0,0.09702442,0.0572235,184,0.84194314,-0.40033278,1.4041139,57,6537,3.220882380000001,1.834153,376832,-0.023748137021902947,0.177587890625,0.07573383232229389,1e-05,0.8888736888766289,0.2,-2.082720348611474,0.015870435,1830,0.0159141942858696
20.0,0.07933483,0.048930965,185,0.84291065,-0.39481276,1.4416602,57,6571,3.3038235300000003,1.804858,378880,-0.02347804460732732,0.18173828125,0.06976926246425137,1e-05,0.8949830383062363,0.2,-2.077962738275528,0.015738884,1840,0.0060868412256240845
20.0,0.09693867,0.062687606,186,0.8491868,-0.39797717,1.4292135,57,6607,3.3035294399999993,1.8562728,380928,-0.03086762559833005,0.237060546875,0.06747588697471656,1e-05,0.8982631340622902,0.2,-2.0479323714971542,0.019556852,1850,-0.03108738176524639
20.0,0.071311265,0.042609386,187,0.8168115,-0.38679996,1.4248352,57,6642,3.25529411,1.8467833,382976,-0.02660048371180892,0.164453125,0.07057107181753963,1e-05,0.895399734377861,0.2,-2.0370892845094204,0.014880459,1860,-0.01123676635324955
20.0,0.072287336,0.043912206,188,0.8484841,-0.3968869,1.4489324,57,6676,3.2641176199999995,1.7944293,385024,-0.023477337935764807,0.16513671875,0.06204914600239135,1e-05,0.9001802057027817,0.2,-2.0411544535309076,0.0138796,1870,-0.02280641347169876
20.0,0.10072554,0.061549682,189,0.8540283,-0.38137072,1.4380661,57,6712,3.2735294000000006,1.8059382,387072,-0.0261922491597943,0.22646484375,0.06960782541427761,1e-05,0.8965996652841568,0.2,-2.0649572007358072,0.01643873,1880,-0.004946103319525719
20.0,0.08722152,0.056151643,190,0.84968334,-0.40117523,1.3843329,57,6749,3.1997058900000006,1.7930957,389120,-0.021612439103773796,0.123095703125,0.06928258937550709,1e-05,0.8907302469015121,0.2,-2.110494827479124,0.013579296,1890,0.0007841400802135468
20.0,0.07786311,0.05081281,191,0.789403,-0.38654315,1.3788948,57,6787,3.17235293,1.7967181,391168,-0.028019103955011816,0.220703125,0.07932045772322453,1e-05,0.8826132267713547,0.2,-2.105332374945283,0.020797838,1900,0.003326728940010071
20.0,0.08676396,0.04983055,192,0.86166126,-0.3991176,1.4284798,57,6824,3.2926470400000003,1.9071527,393216,-0.02572939732344821,0.1970703125,0.05943264436209574,1e-05,0.8971094563603401,0.2,-2.0303784381598233,0.020608991,1910,0.005883168429136276
20.0,0.07835212,0.05191903,193,0.86380786,-0.38400927,1.496408,57,6861,3.409411799999999,1.7872103,395264,-0.028864192610490134,0.26083984375,0.07217063299030997,1e-05,0.8918631598353386,0.2,-2.021178501844406,0.017393185,1920,0.022505152970552444
20.0,0.0711687,0.04748869,194,0.84035224,-0.4011759,1.4220067,57,6898,3.2241176899999995,1.8945069,397312,-0.026584602546063252,0.239013671875,0.07601549139944837,1e-05,0.889673113822937,0.2,-1.996624781563878,0.020478573,1930,0.0043990351259708405
20.0,0.08461367,0.051165454,195,0.84774363,-0.4160121,1.437854,57,6936,3.286470600000001,1.815023,399360,-0.021755178907187655,0.1580078125,0.07242089650826529,1e-05,0.8926944062113762,0.2,-1.9718222826719285,0.012777589,1940,0.004994142800569534
20.0,0.085478045,0.055165283,196,0.8783333,-0.39069998,1.4184055,57,6975,3.2385293900000005,1.755924,401408,-0.019872087467228995,0.18193359375,0.06750001794425771,1e-05,0.9021329805254936,0.2,-1.9768715441226958,0.015463867,1950,0.01413753256201744
20.0,0.09101133,0.061061725,197,0.8333066,-0.39821556,1.4015499,57,7015,3.2755881899999992,1.8227944,403456,-0.02824911129719112,0.197900390625,0.08271569972857833,1e-05,0.8822619169950485,0.2,-2.010253123193979,0.016613483,1960,0.018774740397930145
20.0,0.08852922,0.05632186,198,0.83669996,-0.41830736,1.4134693,57,7055,3.2664705500000006,1.8965887,405504,-0.023351117729907854,0.168212890625,0.06434025149792433,1e-05,0.9010370075702667,0.2,-2.025592314079404,0.01667736,1970,-0.01731281727552414
20.0,0.11413954,0.06851286,199,0.84463054,-0.40806714,1.432398,57,7095,3.2908823400000005,1.9870646,407552,-0.022000998377916404,0.181640625,0.06600141389062628,1e-05,0.9026465713977814,0.2,-2.0116678826510905,0.015356673,1980,0.018189894035458565
20.0,0.11173469,0.075411424,200,0.81261545,-0.40780067,1.3556468,57,7135,3.11352942,1.8502845,409600,-0.026614286977564915,0.174609375,0.08048789455206133,1e-05,0.8773630857467651,0.2,-2.0030357629060744,0.018128734,1990,-0.004789136350154877
20.0,0.06897886,0.046290874,201,0.84358907,-0.41369244,1.3977997,57,7175,3.1447059200000003,1.8314923,411648,-0.023017414842615835,0.14150390625,0.06757814235752449,1e-05,0.8910939916968346,0.2,-1.9889971006661653,0.015251519,2000,-0.010214671492576599
20.0,0.07861036,0.04922443,202,0.86346966,-0.42252982,1.392392,57,7215,3.2055881800000003,1.8778806,413696,-0.025642307044472547,0.203076171875,0.06964858241262846,1e-05,0.8938180655241013,0.2,-1.9552625730633735,0.017272465,2010,-0.0012866109609603882
20.0,0.08648697,0.0564897,203,0.8854719,-0.4162948,1.4418736,57,7255,3.3241176599999993,1.838088,415744,-0.0219425504677929,0.189208984375,0.08285476302262396,1e-05,0.8840178474783897,0.2,-1.9194848719984292,0.015745223,2020,-0.002133030444383621
20.0,0.09677185,0.06376131,204,0.8721368,-0.3843574,1.502958,57,7294,3.3982352299999996,1.8230587,417792,-0.02366794405534165,0.22578125,0.0796947377093602,1e-05,0.8906691670417786,0.2,-1.9425250682979822,0.018070644,2030,0.006280997768044472
20.0,0.10864552,0.08115626,205,0.85670304,-0.4214999,1.4512975,57,7333,3.29411766,1.9076012,419840,-0.02039720928587485,0.150732421875,0.06933586170198396,1e-05,0.8997946530580521,0.2,-1.974429566040635,0.01379561,2040,0.0005055330693721771
20.0,0.14777155,0.08843372,206,0.8390001,-0.40724805,1.4364052,57,7373,3.3138235499999995,1.9505397,421888,-0.016691767501470167,0.1056640625,0.06947823766968213,1e-05,0.9003352969884872,0.2,-1.9875695884227753,0.010214161,2050,-0.0006981547921895981
20.0,0.09189476,0.060356684,207,0.8069069,-0.41605985,1.3543733,57,7411,3.1088234999999997,1.867841,423936,-0.022371291532181203,0.13896484375,0.06891534693422727,1e-05,0.8955173268914223,0.2,-2.022235754877329,0.012093041,2060,0.00554792582988739
20.0,0.08087736,0.0536298,208,0.8260439,-0.3881632,1.393671,57,7449,3.2123529700000004,1.8696057,425984,-0.019283572462154553,0.1533203125,0.05930304304347374,1e-05,0.9034934863448143,0.2,-1.9655988030135632,0.013054058,2070,-0.0036798305809497833
20.0,0.105861284,0.07242168,209,0.81221205,-0.39810872,1.4229687,57,7488,3.2332352999999996,1.8772702,428032,-0.024780251280753875,0.18310546875,0.06620660194312222,1e-05,0.8973629102110863,0.2,-1.9513033621013165,0.020795958,2080,0.003335777670145035
20.0,0.12724149,0.09350155,210,0.8296394,-0.40968478,1.3805188,57,7526,3.17000001,1.8481033,430080,-0.020924644093611278,0.13427734375,0.06109353056526743,1e-05,0.9034190624952316,0.2,-1.996928808093071,0.012251111,2090,-0.0006628483533859253
20.0,0.10648221,0.066882595,211,0.8693443,-0.41254184,1.4893905,57,7563,3.3588235499999994,1.9023885,432128,-0.019544724404113367,0.12197265625,0.06975722477654926,1e-05,0.8927267268300056,0.2,-2.023008520901203,0.011828162,2100,0.01524924486875534
20.0,0.09882914,0.06731145,212,0.8303611,-0.41042137,1.4347832,57,7598,3.26529414,1.8584098,434176,-0.029424253990873693,0.235595703125,0.0751896339294035,1e-05,0.8912467733025551,0.2,-1.9880493067204952,0.017685534,2110,-0.00915399007499218
