short_mean,rollout/ep_len_mean,return_std,rollout/ep_rew_mean,short_std,time/fps,time/total_timesteps,time/iterations,long_mean,time/time_elapsed,return_mean,long_std,train/std,train/entropy_loss,train/learning_rate,train/approx_kl,train/loss,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/n_updates,train/value_loss,train/clip_fraction
0.05262757,1000.0,27.729994,20.05,0.015994826,243,30720,15,0.00063368765,126,51.275238,0.019395163,0.99972003698349,-7.093277564644813,1e-05,0.00853785,8277.8037109375,-1.6688470840454102,0.0031595776468748226,0.2,140,35337.748049926755,0.03935546875
0.048144855,1000.0,55.75689,8.546875,0.015927413,243,32768,16,0.0005868149,134,64.64024,0.01562611,0.9998159408569336,-7.093502356112003,1e-05,0.0066418992,41.24721145629883,0.39693009853363037,-0.007248868866008706,0.2,150,273.24447150230407,0.039404296875
0.04685253,1000.0,12.32807,91.90441176470588,0.012764663,243,34816,17,0.0004982141,142,93.940704,0.014357867,0.999950110912323,-7.094008027017116,1e-05,0.0027448134,98.70891571044922,0.6715663075447083,-0.0055177496426040305,0.2,160,536.7336884021759,0.011962890625
0.034575116,1000.0,13.38608,168.49305555555554,0.013150541,243,36864,18,0.00046769716,151,102.55558,0.014545828,1.0000203847885132,-7.09465166926384,1e-05,0.0060932115,74.08815002441406,-0.21597528457641602,-0.0044262899406021464,0.2,170,165.85173827409744,0.036279296875
0.035197496,1000.0,15.69912,231.32894736842104,0.015897501,243,38912,19,0.00058181304,159,105.41075,0.014732308,0.9997223019599915,-7.094016742706299,1e-05,0.005437358,131.64715576171875,0.030768752098083496,-0.002781075744132977,0.2,180,175.7097867488861,0.025048828125
0.032252185,1000.0,13.706792,294.7625,0.016078372,243,40960,20,0.0005406267,168,113.13599,0.014978942,0.9999990463256836,-7.094055333733559,1e-05,0.0075542685,69.2098388671875,0.27728086709976196,-0.007524572513648309,0.2,190,176.3756831765175,0.067041015625
0.029184492,1000.0,15.478628,381.3779069767442,0.014294831,243,43008,21,0.00075140526,176,116.42576,0.02017665,0.9999565482139587,-7.09462326169014,1e-05,0.0054808836,122.10567474365234,0.016698837280273438,-0.0029973642478580585,0.2,200,188.18206169605256,0.025
0.034308866,1000.0,15.096158,428.72222222222223,0.0134141585,243,45056,22,0.00057267584,185,120.879135,0.020139033,1.000154733657837,-7.095014363527298,1e-05,0.004251426,141.19342041015625,-0.07310354709625244,-0.0025640046456828713,0.2,210,252.07253342866898,0.016455078125
0.033732597,1000.0,14.262388,477.99468085106383,0.019381465,243,47104,23,0.00055020757,193,124.27403,0.017850025,1.0000696182250977,-7.095295232534409,1e-05,0.0059362543,120.05654907226562,-0.3218158483505249,-0.003996265260502696,0.2,220,252.9647231221199,0.032958984375
0.03506408,1000.0,14.861632,518.1377551020408,0.019912321,243,49152,24,0.0006040325,201,126.73245,0.016517024,1.0003241300582886,-7.095644365251064,1e-05,0.009354582,66.87611389160156,-0.05953824520111084,-0.007115655732923188,0.2,230,207.61338846683503,0.076220703125
0.035890304,1000.0,15.585928,556.2401960784314,0.013665639,243,51200,25,0.0004899924,209,128.08592,0.014269549,1.0005759000778198,-7.096869848668575,1e-05,0.0047088107,60.666259765625,-0.03151071071624756,-0.0034741582174319776,0.2,240,220.14572718143464,0.03203125
0.032554932,1000.0,15.73538,589.7783018867924,0.017173463,243,53248,26,0.000511053,218,128.18158,0.013306557,1.000699520111084,-7.098029094934463,1e-05,0.005748076,115.16328430175781,0.059065401554107666,-0.003937860645237379,0.2,250,224.95358582735062,0.03271484375
0.03358325,1000.0,16.162235,623.9909090909091,0.019310853,243,55296,27,0.0005014555,226,130.01215,0.016960796,1.0007925033569336,-7.098357999324799,1e-05,0.0052737864,253.4676971435547,0.08531510829925537,-0.003201424703001976,0.2,260,216.7767273902893,0.018310546875
0.032040585,1000.0,16.13538,652.0263157894736,0.017725017,244,57344,28,0.00047486066,234,129.19289,0.018173667,1.000822901725769,-7.098692333698272,1e-05,0.008047523,83.96852111816406,0.15265458822250366,-0.005282072920817882,0.2,270,219.42403110265732,0.05673828125
0.03808807,1000.0,15.2919,681.9322033898305,0.015146865,244,59392,29,0.0006161837,243,130.54007,0.014710703,1.0007370710372925,-7.098680360615253,1e-05,0.004473258,77.84262084960938,0.09699440002441406,-0.0017217233893461526,0.2,280,230.79054888486863,0.01044921875
0.034866847,1000.0,16.353094,708.5450819672132,0.013589383,244,61440,30,0.0005336642,251,132.97833,0.016938271,1.0008827447891235,-7.098718892037868,1e-05,0.0056338026,209.62403869628906,-0.02230846881866455,-0.0041109856247203425,0.2,290,234.39247847795485,0.0375
0.035248324,1000.0,15.965775,733.5952380952381,0.013307251,244,63488,31,0.00044412486,259,132.0782,0.016909199,1.0013774633407593,-7.10037789195776,1e-05,0.0040354244,42.57147216796875,0.1462932825088501,-0.0014790818677283823,0.2,300,224.20449892282485,0.00908203125
0.035763875,1000.0,16.218271,757.7692307692307,0.015838144,244,65536,32,0.00048005488,268,132.84668,0.015673421,1.0015995502471924,-7.102198348939419,1e-05,0.006692292,224.4537811279297,0.047738730907440186,-0.005601461997139267,0.2,310,237.19442776441574,0.04716796875
0.033384718,1000.0,17.131636,776.9962686567164,0.017764015,244,67584,33,0.00066263357,276,134.64082,0.017008206,1.0016769170761108,-7.102822558581829,1e-05,0.007591742,228.0331268310547,0.13783365488052368,-0.005001388413074892,0.2,320,222.52239056825638,0.0611328125
0.034791723,1000.0,16.405018,799.7065217391304,0.014819153,244,69632,34,0.00055134273,284,133.29877,0.017240552,1.001717209815979,-7.103111584484577,1e-05,0.0040306496,224.7306671142578,0.2238873839378357,-0.002364680610480718,0.2,330,224.3758531689644,0.01630859375
0.030708186,1000.0,16.877905,817.5457746478874,0.021068146,244,71680,35,0.0005090692,293,134.21564,0.016568178,1.0021218061447144,-7.104205469787121,1e-05,0.0059512374,236.78952026367188,0.19762784242630005,-0.004820505762472749,0.2,340,209.83751501441003,0.0390625
0.038098883,1000.0,16.740868,841.0958904109589,0.01363264,244,73728,36,0.00052988506,301,139.8818,0.017869521,1.0024107694625854,-7.106035809218883,1e-05,0.002549698,182.90785217285156,0.19620424509048462,-0.0008332222001627088,0.2,350,223.35083006620408,0.00263671875
0.030805588,1000.0,16.515554,860.1366666666667,0.019374773,244,75776,37,0.0005799826,309,136.92494,0.016268754,1.0025933980941772,-7.107040473818779,1e-05,0.004072594,31.285335540771484,0.1956891417503357,-0.002210329276567791,0.2,360,224.44863166809083,0.01435546875
0.03691313,1000.0,17.436491,878.6753246753246,0.014982085,244,77824,38,0.00052208203,318,143.93643,0.012275005,1.002853274345398,-7.108324362337589,1e-05,0.0058731493,85.70074462890625,0.18489450216293335,-0.003951329254778102,0.2,370,219.67311601638795,0.03642578125
0.033826444,1000.0,16.027615,892.7341772151899,0.015559227,244,79872,39,0.00051437365,326,142.71634,0.01543256,1.0028142929077148,-7.108863417804241,1e-05,0.0061560916,94.95248413085938,-0.15147781372070312,-0.004487882749526761,0.2,380,279.6367505550385,0.034521484375
0.03419084,1000.0,16.318802,909.895061728395,0.016384153,244,81920,40,0.000492356,334,139.44603,0.017717944,1.0027459859848022,-7.108598260581493,1e-05,0.006569567,59.456844329833984,0.028211772441864014,-0.006582733051618561,0.2,390,240.2672175347805,0.0634765625
0.03468918,1000.0,17.657444,924.6144578313254,0.018903691,244,83968,41,0.0005080821,343,139.37624,0.016215948,1.002931833267212,-7.108904145658016,1e-05,0.0043612793,131.7609405517578,0.12479150295257568,-0.001872339643887244,0.2,400,227.95903338193892,0.012890625
0.030586042,1000.0,19.410328,945.703488372093,0.018649433,244,86016,42,0.00080957904,351,140.20145,0.02270418,1.002905249595642,-7.1091548830270765,1e-05,0.007832421,161.99053955078125,0.19692641496658325,-0.006306610653700773,0.2,410,238.62924033403397,0.06376953125
0.03663177,1000.0,17.25236,960.3465909090909,0.015590933,244,88064,43,0.0004849249,359,143.94891,0.019276276,1.0032970905303955,-7.1101021587848665,1e-05,0.0019723568,305.59326171875,0.08680146932601929,-0.0008962475054431707,0.2,420,337.41411435604095,0.0025390625
0.033607963,1000.0,17.836262,971.2166666666667,0.014260582,244,90112,44,0.0005536377,368,138.1955,0.017660027,1.0033425092697144,-7.111271873116493,1e-05,0.003954362,133.81646728515625,0.2075902223587036,-0.0025342862922116184,0.2,430,231.40680792927742,0.022802734375
0.034389116,1000.0,17.030947,982.8423913043479,0.019777302,244,92160,45,0.00046890415,376,138.8319,0.018893592,1.0036031007766724,-7.112089945375919,1e-05,0.007144209,91.3009262084961,0.16843181848526,-0.006177673832280561,0.2,440,259.0971472024918,0.050634765625
0.036363438,1000.0,17.17593,994.7765957446809,0.014469159,244,94208,46,0.00036605698,384,137.66324,0.016039537,1.0037133693695068,-7.112961731851101,1e-05,0.0066873273,158.25360107421875,0.2036195993423462,-0.005520167513168417,0.2,450,225.78621559143068,0.06435546875
0.032106083,1000.0,16.691519,1006.8151041666666,0.014897045,244,96256,47,0.00063518446,393,139.75293,0.01520586,1.0038995742797852,-7.113786648213863,1e-05,0.0056473417,120.58116149902344,0.18427062034606934,-0.0028767570838681422,0.2,460,230.893998503685,0.023583984375
0.03704133,1000.0,17.268438,1015.9744897959183,0.013686092,244,98304,48,0.00047686504,401,137.34335,0.014176521,1.003652811050415,-7.11358384937048,1e-05,0.0044969954,22.058124542236328,0.11357229948043823,-0.0049150168750202285,0.2,470,240.74615874886513,0.026220703125
0.041862927,1000.0,15.372788,1025.0675,0.023511011,244,100352,49,0.0005893016,409,139.79037,0.015866544,1.0035284757614136,-7.112504659593105,1e-05,0.0053138384,60.961299896240234,0.20825505256652832,-0.0032269721559714526,0.2,480,231.05025445222856,0.03505859375
0.03309271,1000.0,17.763906,1100.585,0.014320999,244,102400,50,0.000541853,418,141.8153,0.016651023,1.003580927848816,-7.112483790516853,1e-05,0.00548848,201.42913818359375,0.036031246185302734,-0.002468411292647943,0.2,490,212.63976774215698,0.019775390625
0.0380931,1000.0,15.82873,1147.5025,0.015872011,244,104448,51,0.0005732535,426,140.89235,0.01558206,1.0038378238677979,-7.11316863745451,1e-05,0.0042822906,126.87678527832031,0.2690085172653198,-0.001956273490213789,0.2,500,221.9041247487068,0.008056640625
0.03797433,1000.0,17.972858,1199.8,0.013738034,245,106496,52,0.0005525526,434,142.83328,0.017425086,1.0041066408157349,-7.114611621201038,1e-05,0.0038900815,128.32894897460938,0.07510930299758911,-0.0021280125627527015,0.2,510,221.33718836903572,0.0169921875
0.035376854,1000.0,16.903088,1225.425,0.013392982,245,108544,53,0.00047422474,443,141.57307,0.016189754,1.004607081413269,-7.116380247473717,1e-05,0.0057412833,130.99305725097656,0.2311537265777588,-0.003959420380124356,0.2,520,240.27010869979858,0.034326171875
0.037569106,1000.0,17.213114,1233.6375,0.013639763,244,110592,54,0.000507309,451,142.62848,0.016973408,1.004701852798462,-7.1179259538650514,1e-05,0.005687163,111.3703842163086,0.12559139728546143,-0.003538105708139483,0.2,530,240.15683526992797,0.03076171875
0.036333203,1000.0,17.52029,1238.56,0.01829686,245,112640,55,0.00047834578,459,145.75476,0.016362455,1.004839539527893,-7.118599693477154,1e-05,0.0030578908,28.454811096191406,0.23144733905792236,-0.0006583421432878822,0.2,540,222.28774827718735,0.00908203125
0.03607218,1000.0,18.575638,1233.64,0.012368244,245,114688,56,0.0005793977,468,144.3291,0.018413164,1.0052145719528198,-7.1197799146175385,1e-05,0.0053691133,197.0351104736328,0.1798419952392578,-0.0016098910942673682,0.2,550,249.5015709936619,0.022314453125
0.030599365,1000.0,18.517351,1239.425,0.012907671,244,116736,57,0.00058221945,476,145.08215,0.01919331,1.0052255392074585,-7.1207441061735155,1e-05,0.0058185705,43.30974197387695,-0.23211884498596191,-0.00459969783842098,0.2,560,294.85041786432265,0.03134765625
0.035950616,1000.0,16.586567,1240.665,0.016657755,244,118784,58,0.0005150551,485,147.64644,0.014777319,1.005316138267517,-7.120901691913605,1e-05,0.0054169577,216.6634979248047,0.25672614574432373,-0.0036630544636864215,0.2,570,247.0158415198326,0.02568359375
0.03276804,1000.0,16.763487,1243.04,0.018709,244,120832,59,0.0004997506,493,145.27168,0.018044349,1.0055961608886719,-7.12198436409235,1e-05,0.007389052,221.2310791015625,0.12111812829971313,-0.006223064925870858,0.2,580,235.4490838766098,0.055810546875
0.033844538,1000.0,16.54259,1244.6,0.01113766,244,122880,60,0.0005062041,501,148.57059,0.018528506,1.0059535503387451,-7.1234427586197855,1e-05,0.0045282478,98.1530990600586,0.16464602947235107,-0.0015573913406115025,0.2,590,231.3602963089943,0.01025390625
0.040949054,1000.0,16.669786,1250.3025,0.016921459,244,124928,61,0.0005281914,510,148.35739,0.015688216,1.0061396360397339,-7.124789923429489,1e-05,0.0045794575,92.88684844970703,0.04473382234573364,-0.002182350182556547,0.2,600,248.31205570697784,0.019140625
0.036862187,1000.0,17.904583,1274.86,0.016296165,244,126976,62,0.00050782337,518,149.12592,0.015362583,1.006485104560852,-7.12609823346138,1e-05,0.0079376055,88.53363037109375,0.043840765953063965,-0.007086873496882617,0.2,610,255.1324650526047,0.08515625
0.039437223,1000.0,20.84884,1489.255,0.018242085,244,129024,63,0.00073797023,527,147.41496,0.018281141,1.0065079927444458,-7.127055659890175,1e-05,0.008158606,272.7207336425781,0.1594269871711731,-0.007390334633237216,0.2,620,262.41614654064176,0.07958984375
0.03705062,1000.0,19.225595,1526.655,0.01608202,244,131072,64,0.00046649118,535,147.4103,0.01516222,1.0065220594406128,-7.127142252027989,1e-05,0.0061800806,131.09898376464844,0.1242913007736206,-0.00516889905120479,0.2,630,363.679039645195,0.043359375
0.03985402,1000.0,19.592726,1532.17,0.015717749,244,133120,65,0.0004092244,543,149.89902,0.01608273,1.0067603588104248,-7.127806982398033,1e-05,0.007625584,41.0867919921875,0.3388857841491699,-0.004514316935092211,0.2,640,231.17951768636703,0.065283203125
0.04089787,1000.0,20.00043,1537.95,0.018982215,244,135168,66,0.00052611716,552,149.76175,0.017211748,1.0070314407348633,-7.128990042209625,1e-05,0.0037047223,88.7176513671875,0.3580387234687805,-0.0028531498566735534,0.2,650,240.77393648028374,0.034814453125
0.038788024,1000.0,19.652494,1543.25,0.01466363,244,137216,67,0.0005480884,560,150.84955,0.017503489,1.0072039365768433,-7.130142147839069,1e-05,0.006372558,25.648914337158203,0.3796747326850891,-0.004009613402013201,0.2,660,245.09827642440797,0.038525390625
0.04829892,1000.0,17.759926,1548.3875,0.013683922,244,139264,68,0.0005346212,568,160.86441,0.015573148,1.0071715116500854,-7.130583027005196,1e-05,0.0054378062,167.50216674804688,0.32998359203338623,-0.0031185826650471427,0.2,670,256.7421045482159,0.03203125
0.04319254,1000.0,18.505482,1549.3425,0.024802284,244,141312,69,0.00062600407,577,153.97675,0.015865983,1.0071160793304443,-7.1302291542291645,1e-05,0.0076392842,217.146240234375,0.07114392518997192,-0.004992256959667429,0.2,680,273.0172187447548,0.06640625
0.038360897,1000.0,17.234592,1551.6075,0.020497436,244,143360,70,0.00056815275,585,152.25298,0.015933571,1.0071507692337036,-7.130067856609822,1e-05,0.0054937853,56.53070831298828,0.27860504388809204,-0.0027787641796749086,0.2,690,235.4797370016575,0.025244140625
0.037166484,1000.0,17.30233,1555.56,0.019868167,244,145408,71,0.00047209213,593,151.83633,0.01695119,1.0069888830184937,-7.129822662472725,1e-05,0.0077372366,129.58482360839844,-0.04680836200714111,-0.00691556549136294,0.2,700,295.04536644220354,0.08525390625
0.037278295,1000.0,18.05684,1558.3275,0.01601261,244,147456,72,0.00048639168,602,150.78473,0.015521194,1.0070466995239258,-7.129678891599179,1e-05,0.0052185594,152.67967224121094,0.09558600187301636,-0.003329447163559962,0.2,710,256.7772610902786,0.04345703125
0.03729537,1000.0,16.810377,1562.5375,0.016010316,244,149504,73,0.0004870823,610,151.69621,0.01842558,1.0071779489517212,-7.130121789872646,1e-05,0.0069911634,311.035400390625,0.17328351736068726,-0.004960741245304235,0.2,720,261.59592362046243,0.05234375
0.037204705,1000.0,17.378279,1565.2625,0.017172096,244,151552,74,0.00050144666,618,150.67665,0.015160101,1.007229208946228,-7.130392518639565,1e-05,0.005106239,143.19326782226562,0.1493452787399292,-0.003988250542897731,0.2,730,234.8448385953903,0.03896484375
0.038800992,1000.0,17.847923,1569.6575,0.01668271,244,153600,75,0.0005135625,627,150.82712,0.01437889,1.007280945777893,-7.13081171810627,1e-05,0.0037323434,44.162696838378906,0.1530238389968872,-0.0023946379791595974,0.2,740,244.77409501075743,0.014453125
0.038392603,1000.0,18.017025,1571.775,0.020626916,244,155648,76,0.00052068266,635,151.01544,0.014901897,1.0073082447052002,-7.1310755729675295,1e-05,0.0066795154,78.21688079833984,0.26798635721206665,-0.004013262619264424,0.2,750,226.22263159751893,0.04873046875
0.03735593,1000.0,17.764666,1576.275,0.012895484,244,157696,77,0.00056144514,643,151.94884,0.016664738,1.0071548223495483,-7.130527259409428,1e-05,0.00499623,234.55772399902344,0.2885323762893677,-0.0020072509098099543,0.2,760,224.6808039546013,0.028564453125
0.03890137,1000.0,18.396719,1581.0075,0.012628907,244,159744,78,0.0005506212,652,153.72293,0.015021927,1.007403016090393,-7.130863718688488,1e-05,0.007359576,51.12425231933594,0.14038807153701782,-0.004749093689315487,0.2,770,263.6356616735458,0.05791015625
0.038980108,1000.0,18.075377,1585.2675,0.019141974,245,161792,79,0.00046085232,660,152.0493,0.019710854,1.007755160331726,-7.1324111968278885,1e-05,0.00494897,44.69953918457031,0.255049467086792,-0.004170315719966311,0.2,780,244.6635322213173,0.032177734375
0.035408005,1000.0,19.119944,1589.6775,0.0148301665,245,163840,80,0.0005409003,668,153.22879,0.01814186,1.008028268814087,-7.133921052515507,1e-05,0.003166799,47.905094146728516,0.23005884885787964,-0.001652650538017042,0.2,790,247.7210197389126,0.0125
0.03972323,1000.0,18.783733,1593.46,0.021137394,245,165888,81,0.00045222673,676,157.41203,0.02093675,1.0080454349517822,-7.134792314469815,1e-05,0.003920975,94.77397155761719,0.3271465301513672,-0.0010009838078985922,0.2,800,241.4015906870365,0.010302734375
0.041983195,1000.0,20.451672,1601.025,0.022958903,244,167936,82,0.00053237216,685,156.20068,0.019005058,1.0081284046173096,-7.134789159893989,1e-05,0.004238809,95.40923309326172,0.26753270626068115,-0.0023844351133448074,0.2,810,255.53576897382737,0.0236328125
0.037842818,1000.0,19.006844,1599.5775,0.017993951,245,169984,83,0.00048010575,693,153.18573,0.017254507,1.0084997415542603,-7.135847809910774,1e-05,0.004501771,183.29891967773438,0.3706449270248413,-0.00348725504882168,0.2,820,241.29797582626344,0.02470703125
0.037750803,1000.0,21.551022,1604.8525,0.02228992,245,172032,84,0.0007169122,702,151.61905,0.021219324,1.008467674255371,-7.13689544647932,1e-05,0.007862079,36.16223907470703,0.26185524463653564,-0.005077096779132262,0.2,830,255.9794971704483,0.061572265625
0.03519475,1000.0,21.787258,1605.3375,0.017376581,245,174080,85,0.00041091762,710,150.6954,0.019215886,1.008639931678772,-7.137164558470249,1e-05,0.0058831926,260.6591796875,0.2760164737701416,-0.0024620356954983434,0.2,840,329.2429051041603,0.02890625
0.036959246,1000.0,19.587154,1607.49,0.02108512,245,176128,86,0.00046296872,718,151.86552,0.015352448,1.0088297128677368,-7.138209842145443,1e-05,0.0046967347,190.23622131347656,0.5003597140312195,-0.002501883514923975,0.2,850,232.4592105269432,0.020703125
0.035406895,1000.0,19.890574,1614.1825,0.018668322,245,178176,87,0.0004527982,726,151.95175,0.016877746,1.0086973905563354,-7.1382517084479336,1e-05,0.0072792913,246.17169189453125,0.34614837169647217,-0.004680061126418877,0.2,860,243.8996011376381,0.044873046875
0.037194215,1000.0,19.116753,1613.9925,0.017290754,245,180224,88,0.0006488755,735,154.9701,0.017680964,1.0088508129119873,-7.13833876401186,1e-05,0.007823587,70.27649688720703,0.3581849932670593,-0.0038639831109321676,0.2,870,248.4033410191536,0.0521484375
0.041633785,1000.0,17.755419,1618.4125,0.012930352,245,182272,89,0.00051565474,743,154.57512,0.01719048,1.0088579654693604,-7.138595870137214,1e-05,0.008457358,47.94833755493164,0.33390504121780396,-0.006996280461316928,0.2,880,234.88743605017663,0.07978515625
0.03872984,1000.0,18.598082,1620.85,0.01687533,245,184320,90,0.00062829326,752,155.31601,0.018026646,1.0088351964950562,-7.138683189451695,1e-05,0.0075184535,124.97457122802734,0.16170543432235718,-0.006337621188140474,0.2,890,257.7365302205086,0.084765625
0.04106997,1000.0,17.72257,1624.3975,0.020344615,245,186368,91,0.0005318788,760,156.15692,0.012913178,1.0087918043136597,-7.13859783411026,1e-05,0.0072228154,88.15216827392578,0.2664203643798828,-0.004483760165749117,0.2,900,249.61792837381364,0.064013671875
0.0412945,1000.0,17.806734,1627.2125,0.019900411,245,188416,92,0.00047649472,768,157.54536,0.016194737,1.009024977684021,-7.138982364535332,1e-05,0.004338589,160.732177734375,0.13174861669540405,-0.0034941092570079492,0.2,910,261.69540383815763,0.03681640625
0.040044837,1000.0,17.892265,1633.1525,0.0128328875,245,190464,93,0.0005014334,776,158.42319,0.014953459,1.0089442729949951,-7.139291103184223,1e-05,0.0045122863,111.1282730102539,0.19777977466583252,-0.0018068751800456085,0.2,920,250.37856385707855,0.018603515625
0.044082604,1000.0,17.634983,1636.62,0.01763167,245,192512,94,0.0005217544,785,160.81406,0.013195119,1.009257197380066,-7.139824612438678,1e-05,0.00833907,42.278343200683594,0.17530810832977295,-0.008062315307324753,0.2,930,256.7595897555351,0.106640625
0.0372751,1000.0,18.418074,1638.515,0.011966988,245,194560,95,0.0005757443,793,155.29819,0.014820166,1.009037971496582,-7.140110129117966,1e-05,0.0042520957,52.789608001708984,0.16357123851776123,-0.0027248511178186163,0.2,940,251.7720272421837,0.018701171875
0.04077386,1000.0,17.931913,1643.1925,0.018759621,245,196608,96,0.0006418945,801,161.47522,0.013992275,1.0089973211288452,-7.1394651412963865,1e-05,0.008659197,252.25575256347656,0.2099420428276062,-0.004468331762473099,0.2,950,263.59992158412933,0.055029296875
0.039430834,1000.0,20.389133,1647.1725,0.019725591,245,198656,97,0.0004452521,810,157.36224,0.015067686,1.009198784828186,-7.139784456789494,1e-05,0.007987808,41.439544677734375,0.1328110694885254,-0.006696622804156505,0.2,960,274.3494556427002,0.069921875
0.04280964,1000.0,18.400976,1653.7,0.014637594,245,200704,98,0.00062672567,818,159.6342,0.016523328,1.0092835426330566,-7.140586499869824,1e-05,0.007782465,166.20423889160156,0.4048811197280884,-0.0063781385164475065,0.2,970,239.7036200642586,0.08203125
0.04138361,1000.0,18.784618,1657.1825,0.013808041,245,202752,99,0.00052430027,826,160.92351,0.015387332,1.0091885328292847,-7.140748369693756,1e-05,0.005290637,36.991729736328125,0.23520225286483765,-0.004057991680747363,0.2,980,252.92185713052748,0.03955078125
0.040390998,1000.0,19.250578,1661.26,0.018101789,245,204800,100,0.000480801,835,160.21228,0.01562742,1.0091861486434937,-7.140367777645588,1e-05,0.004526279,64.79505920410156,0.2936020493507385,-0.0019251740115578287,0.2,990,244.44169696569443,0.0302734375
0.037289225,1000.0,19.463156,1665.5375,0.0144060645,245,206848,101,0.0005320846,843,161.7771,0.015311389,1.0090417861938477,-7.139926369488239,1e-05,0.0066135814,103.25873565673828,0.29430997371673584,-0.0046850849554175514,0.2,1000,257.46899642944334,0.046630859375
0.036315612,1000.0,18.628735,1668.1975,0.014530905,245,208896,102,0.0004815216,851,162.69977,0.017630622,1.0090376138687134,-7.139537762105465,1e-05,0.006732186,259.9591064453125,0.22815275192260742,-0.006854465632932261,0.2,1010,283.2787011384964,0.06484375
0.041826293,1000.0,18.951021,1673.46,0.014169962,245,210944,103,0.0005666523,860,162.26147,0.014595495,1.009101390838623,-7.139627780020237,1e-05,0.005531319,148.5389404296875,0.2410109043121338,-0.0029842905321856962,0.2,1020,255.24497531652452,0.03662109375
