return_mean,short_mean,long_mean,time/time_elapsed,long_std,short_std,rollout/ep_rew_mean,return_std,rollout/ep_len_mean,time/total_timesteps,time/iterations,time/fps,train/clip_fraction,train/learning_rate,train/value_loss,train/n_updates,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss
1.637332,0.647231,-0.36841613,3072,1.781044,0.36626017,3.62470588,0.9622936,20.0,200704,98,65,0.05703125,1e-05,0.07825158399064094,970,-1.80414177775383,0.2,-0.009859438915736974,0.011935424,0.9043665304780006,0.038566358387470245
1.7303786,0.6662883,-0.38244322,3105,1.7154818,0.37469512,3.8541176399999997,0.98533046,20.0,202752,99,65,0.018994140625,1e-05,0.0647347993159201,980,-1.778438799455762,0.2,-0.0041889819345669824,0.0044736145,0.9206910505890846,0.029590995982289314
1.7341466,0.6552573,-0.3655054,3138,1.7667372,0.37257892,3.7688235100000003,0.98746514,20.0,204800,100,65,0.038134765625,1e-05,0.07362362463609315,990,-1.7688660770654678,0.2,-0.005927471889299341,0.0071492107,0.9129603952169418,0.01924421451985836
1.7113397,0.6604944,-0.3991701,3170,1.760034,0.3770538,3.7044118,0.9801933,20.0,206848,101,65,0.0966796875,1e-05,0.08782414738088846,1000,-1.7677864022552967,0.2,-0.008965093723963946,0.010799101,0.893712654709816,0.01872776448726654
1.6705956,0.65071166,-0.3930627,3202,1.7757274,0.3722567,3.6794117699999997,0.94089013,20.0,208896,102,65,0.04638671875,1e-05,0.07716405913233756,1010,-1.7430357355624437,0.2,-0.006302643707022071,0.0088096345,0.9018733501434326,0.02124239131808281
1.7156997,0.6588685,-0.41216838,3235,1.7490845,0.37497243,3.75529409,0.97776777,20.0,210944,103,65,0.021337890625,1e-05,0.06286026124143973,1020,-1.6903547260910272,0.2,-0.00365211855241796,0.0040830853,0.9169379398226738,0.026532582938671112
1.7106705,0.6662198,-0.37262553,3268,1.8181015,0.38060892,3.6488235299999996,0.9795013,20.0,212992,104,65,0.04599609375,1e-05,0.07341560843633488,1030,-1.6978393290191889,0.2,-0.007364647355279886,0.007455097,0.9089431837201118,0.048179589211940765
1.7638386,0.6665022,-0.39645138,3300,1.6828558,0.3786743,3.8491176899999995,1.0124066,20.0,215040,105,65,0.046923828125,1e-05,0.07777646180475131,1040,-1.696911756321788,0.2,-0.007418822011095472,0.0066807624,0.9087704420089722,0.024294767528772354
1.6862016,0.65301996,-0.39851135,3334,1.8017917,0.37068364,3.7376470500000005,0.9833808,20.0,217088,106,65,0.02470703125,1e-05,0.07652181468438357,1050,-1.6425046928226947,0.2,-0.003253495675744489,0.007024559,0.9124856367707253,0.026692409068346024
1.7659891,0.6703118,-0.36279362,3366,1.7525977,0.37946796,3.8452940800000004,1.0003451,20.0,219136,107,65,0.077197265625,1e-05,0.0746934811817482,1060,-1.6211186677217484,0.2,-0.008580786859965883,0.012008472,0.9066266268491745,0.009511977434158325
1.643036,0.66455954,-0.3901093,3398,1.8237544,0.37790588,3.62411763,0.9711286,20.0,221184,108,65,0.04501953125,1e-05,0.06991682951920666,1070,-1.5839288834482432,0.2,-0.00528486285766121,0.0071648313,0.9185876846313477,0.029685135930776596
1.6995636,0.67011523,-0.4007256,3430,1.8547397,0.38196766,3.75205881,0.953062,20.0,223232,109,65,0.051025390625,1e-05,0.07739666563575157,1080,-1.6194468587636948,0.2,-0.008134023015736602,0.0057227947,0.8978704586625099,-0.01808241382241249
1.7434496,0.6757374,-0.374758,3463,1.7617576,0.3823303,3.859705860000001,0.9938856,20.0,225280,110,65,0.0396484375,1e-05,0.06866521568736061,1090,-1.6272206246852874,0.2,-0.005211856136156712,0.00739492,0.909862220287323,0.0028211474418640137
1.736339,0.67257184,-0.3766432,3495,1.8368847,0.3832677,3.7744118099999997,0.9924977,20.0,227328,111,65,0.036279296875,1e-05,0.07153458981774748,1100,-1.5979499705135822,0.2,-0.006342371585196816,0.008614869,0.9151735305786133,-0.012005044147372246
1.7193499,0.6745075,-0.41873103,3529,1.8119575,0.38130158,3.7729411999999996,0.9698366,20.0,229376,112,64,0.049658203125,1e-05,0.0759230672963895,1110,-1.5682139556854964,0.2,-0.00484386759926565,0.008033097,0.9068645611405373,0.022937413305044174
1.7884779,0.66534317,-0.41277087,3560,1.7371042,0.37818205,3.88176466,1.0000153,20.0,231424,113,64,0.034814453125,1e-05,0.06779106036992744,1120,-1.5455489862710237,0.2,-0.005315143025654834,0.006933911,0.9164907559752464,0.0029952898621559143
1.7713658,0.68153024,-0.37336096,3592,1.7828017,0.38790658,3.8229411600000005,1.0240571,20.0,233472,114,64,0.053662109375,1e-05,0.0637991635594517,1130,-1.5444638006389142,0.2,-0.006003531804890372,0.011677398,0.9261997193098068,0.0045067742466926575
1.7090435,0.6781612,-0.3945951,3625,1.6858835,0.39009857,3.7305881899999993,0.967087,20.0,235520,115,64,0.107666015625,1e-05,0.08150845405762083,1140,-1.5216327980160713,0.2,-0.011773276858730242,0.013229583,0.9102843999862671,0.02497590333223343
1.6711016,0.6705878,-0.39758143,3658,1.6470124,0.38160297,3.6873529599999997,0.95108294,20.0,237568,116,64,0.03515625,1e-05,0.07088586478494108,1150,-1.4849469605833292,0.2,-0.0044816767796874045,0.009641388,0.9140898659825325,0.024961749091744423
1.7994195,0.67993236,-0.39319295,3690,1.7513616,0.38479716,3.922647079999999,1.0242321,20.0,239616,117,64,0.0357421875,1e-05,0.061346864112420005,1160,-1.4633827269077302,0.2,-0.005833515281847212,0.0091395,0.9227795228362083,0.020668216049671173
1.759562,0.6758647,-0.40389255,3722,1.7695901,0.38293508,3.8908823800000003,1.0295715,20.0,241664,118,64,0.055029296875,1e-05,0.0819823693833314,1170,-1.4483993172645568,0.2,-0.006433188240043819,0.008660994,0.9081839174032211,0.020542098209261894
1.7187433,0.68069273,-0.39874393,3754,1.6979661,0.38584575,3.80499998,0.9936689,20.0,243712,119,64,0.071533203125,1e-05,0.07405217913910747,1180,-1.4259108986705542,0.2,-0.006450675032101572,0.013385912,0.9117553532123566,0.02980562299489975
1.8025382,0.68244404,-0.38189343,3785,1.84643,0.38842013,3.9332352399999997,1.0225642,20.0,245760,120,64,0.0271484375,1e-05,0.07759756079176441,1190,-1.4331117745488882,0.2,-0.004573274185531773,0.0042849723,0.9096320569515228,0.02839544042944908
1.8106068,0.67432106,-0.3837679,3816,1.7797046,0.38418394,3.8944117400000007,1.0347171,20.0,247808,121,64,0.027490234375,1e-05,0.07550003444775939,1200,-1.466134962439537,0.2,-0.0042928484821459275,0.0065154815,0.9161501526832581,0.031423419713974
1.8384137,0.6862255,-0.3560761,3849,1.663447,0.39099446,3.96294117,1.0414844,20.0,249856,122,64,0.027978515625,1e-05,0.08567083964007907,1210,-1.4410118877887725,0.2,-0.0038834176521049812,0.006031396,0.9091747030615807,0.04708429425954819
1.7477376,0.6860761,-0.35118493,3882,1.6536645,0.39231327,3.824411730000001,0.98227614,20.0,251904,123,64,0.026611328125,1e-05,0.07982436557067558,1220,-1.4457590449601412,0.2,-0.002412419095344376,0.006295996,0.9173146039247513,0.046175517141819
1.7017548,0.6702888,-0.38155532,3915,1.7752273,0.379922,3.794705879999999,0.9685759,20.0,253952,124,64,0.04853515625,1e-05,0.06261247119400651,1230,-1.4547543071210385,0.2,-0.006708453127066605,0.009340101,0.9249685779213905,0.04220002517104149
1.6728851,0.67081344,-0.3894285,3946,1.7354271,0.38190988,3.7567647500000003,0.9794363,20.0,256000,125,64,0.075341796875,1e-05,0.06374649740755559,1240,-1.466714121773839,0.2,-0.009391845246136654,0.009527295,0.9178256615996361,0.014030300080776215
1.7220706,0.6766727,-0.37965417,3977,1.6118656,0.3859172,3.8276470400000004,1.0060087,20.0,258048,126,64,0.060791015625,1e-05,0.07156716545578093,1250,-1.4499561011791229,0.2,-0.005951029156858567,0.0120712,0.9151115119457245,0.0423661470413208
1.7848566,0.6799251,-0.3814474,4011,1.8324159,0.3810415,3.97676468,1.0356143,20.0,260096,127,64,0.030712890625,1e-05,0.08786055301898159,1260,-1.4490407779812813,0.2,-0.003961549440282397,0.008367604,0.8989641442894936,0.03426801413297653
1.7108207,0.6808012,-0.3920803,4044,1.7088324,0.38914463,3.7752941200000008,0.99400175,20.0,262144,128,64,0.03896484375,1e-05,0.07115503438399173,1270,-1.4462445594370366,0.2,-0.005150605585367884,0.007592671,0.9253773093223572,-0.0024406537413597107
1.7689626,0.6728164,-0.4017308,4076,1.7570803,0.3837323,3.85058828,0.9931228,20.0,264192,129,64,0.04873046875,1e-05,0.07334292950108648,1280,-1.4053731489926578,0.2,-0.004939788789488375,0.008155065,0.914114698767662,0.0437898226082325
1.7725776,0.6858739,-0.38389534,4108,1.769331,0.39238724,3.84,1.0044978,20.0,266240,130,64,0.03642578125,1e-05,0.06778204552829266,1290,-1.3874835535883903,0.2,-0.003011976834386587,0.009252431,0.9204081371426582,0.02822529897093773
1.7489185,0.6820035,-0.39471197,4140,1.7183329,0.38729188,3.817941180000001,1.0133698,20.0,268288,131,64,0.0314453125,1e-05,0.07789979578810743,1300,-1.3971328053623437,0.2,-0.003972556549706496,0.007892938,0.9130429178476334,0.032305337488651276
1.7756714,0.6874901,-0.36424053,4171,1.7520158,0.38937488,3.9070588399999995,1.0196078,20.0,270336,132,64,0.0498046875,1e-05,0.07710038468940184,1310,-1.3901165321469307,0.2,-0.0039526950276922435,0.008911717,0.9157525599002838,0.01809651032090187
1.7700967,0.6780316,-0.36829162,4203,1.7725246,0.38448346,3.8614706,0.99519295,20.0,272384,133,64,0.035302734375,1e-05,0.08584296428598463,1320,-1.3870525021106004,0.2,-0.004136298003140837,0.0043676742,0.9083507135510445,0.02373027428984642
1.8451214,0.6882379,-0.4114039,4236,1.7095963,0.39161968,3.9502941300000005,1.031855,20.0,274432,134,64,0.04892578125,1e-05,0.06976519384770655,1330,-1.3793152246624232,0.2,-0.004784154634398874,0.010964317,0.9199444055557251,0.024376284331083298
1.7875208,0.6832385,-0.39644367,4267,1.7603651,0.38724044,3.8820588099999993,1.0100815,20.0,276480,135,64,0.070166015625,1e-05,0.0790040111867711,1340,-1.4068993132561445,0.2,-0.008482668246142567,0.008816007,0.9155969172716141,0.014439834281802177
1.8957603,0.6863473,-0.36275607,4300,1.7318064,0.39287773,4.05764703,1.0542383,20.0,278528,136,64,0.08896484375,1e-05,0.07277153304894454,1350,-1.4185753889381885,0.2,-0.008757067896658555,0.011013761,0.9206406027078629,-0.0004448629915714264
1.7408999,0.6926743,-0.38402724,4333,1.7098274,0.39419845,3.8367647199999997,1.0180427,20.0,280576,137,64,0.043701171875,1e-05,0.08502264447160997,1360,-1.4093302864581347,0.2,-0.005415961524704471,0.007872639,0.9106371477246284,0.029560811817646027
1.7708019,0.68650067,-0.41409862,4365,1.8472368,0.38782698,3.91823528,1.0131752,20.0,282624,138,64,0.091943359375,1e-05,0.07572863884270191,1370,-1.403436465188861,0.2,-0.0071418101520976055,0.009362106,0.9096688106656075,0.015362970530986786
1.8392,0.6909435,-0.3596367,4397,1.7429036,0.39129344,4.014117700000001,1.057666,20.0,284672,139,64,0.044189453125,1e-05,0.0711405473353807,1380,-1.3980940964072943,0.2,-0.004900316706334706,0.008211065,0.9211006164550781,0.03102659061551094
1.8029447,0.6865108,-0.3902558,4429,1.713049,0.38872063,3.94852941,1.0057092,20.0,286720,140,64,0.044677734375,1e-05,0.07966209513833747,1390,-1.3812331568449736,0.2,-0.005288359118276275,0.0068164463,0.9175732582807541,0.02332763560116291
1.7563874,0.67975795,-0.43148065,4462,1.8296268,0.38295615,3.84882362,1.0093329,20.0,288768,141,64,0.025537109375,1e-05,0.06276529883034528,1400,-1.3929686069488525,0.2,-0.002328793570632115,0.005201072,0.9256680607795715,0.021758655086159706
1.7221794,0.67467344,-0.40333143,4493,1.7544203,0.38382474,3.7894117599999992,0.9802249,20.0,290816,142,64,0.064453125,1e-05,0.07048361769411712,1410,-1.3839550085365773,0.2,-0.0066588805770152245,0.008825411,0.9229941815137863,0.04419600963592529
1.8756144,0.6892177,-0.3771597,4526,1.663577,0.39102006,4.16205882,1.0402449,20.0,292864,143,64,0.029150390625,1e-05,0.06457432986353524,1420,-1.360740489885211,0.2,-0.004460384951380547,0.0055420697,0.924745112657547,0.022541454061865807
1.7743926,0.69089204,-0.37970304,4558,1.742913,0.3937294,3.8808823599999998,0.9977003,20.0,294912,144,64,0.03720703125,1e-05,0.06799766788026318,1430,-1.3488714419305325,0.2,-0.003736953722545877,0.0063103917,0.9258149564266205,0.04184381291270256
1.8628715,0.69876236,-0.36821193,4591,1.8045794,0.39658275,4.07764701,1.0526953,20.0,296960,145,64,0.1001953125,1e-05,0.06122312237857841,1440,-1.3457386579364539,0.2,-0.011172361226635985,0.009896966,0.9301279783248901,0.008914615958929062
1.7521131,0.67211473,-0.40574646,4624,1.7256699,0.3870241,3.77294115,0.987267,20.0,299008,146,64,0.058251953125,1e-05,0.06832546346122399,1450,-1.3363319784402847,0.2,-0.007908168266294525,0.007721867,0.9270322993397713,0.011514268815517426
1.7754736,0.6820708,-0.3976841,4656,1.7358042,0.38621795,3.894117619999999,1.0248245,20.0,301056,147,64,0.046826171875,1e-05,0.07288247063406743,1460,-1.3511949110776187,0.2,-0.0056506455424823795,0.008917015,0.9150848537683487,0.02446446754038334
1.785097,0.6823008,-0.4041652,4687,1.8171573,0.38916108,3.91558819,1.0222429,20.0,303104,148,64,0.042724609375,1e-05,0.06712322586099617,1470,-1.3743698552250863,0.2,-0.004526816675206646,0.0053800866,0.9287900626659393,0.020067472010850906
1.7808366,0.6692603,-0.42072996,4719,1.8913534,0.3757344,3.9182352499999995,0.99726486,20.0,305152,149,64,0.0826171875,1e-05,0.08012298370013013,1480,-1.3340528886765242,0.2,-0.00851178238808643,0.011359316,0.9126176163554192,0.03005044162273407
1.8364264,0.68381745,-0.37671316,4751,1.7613245,0.38847086,3.9873529399999996,1.0376688,20.0,307200,150,64,0.055615234375,1e-05,0.06775275488034822,1490,-1.326575194299221,0.2,-0.005532518215477467,0.009246599,0.9232744574546814,0.015565168112516403
1.6711749,0.6834098,-0.40681577,4782,1.6633868,0.39391953,3.7088235399999996,0.9623752,20.0,309248,151,64,0.041552734375,1e-05,0.07335582068772055,1500,-1.285138700529933,0.2,-0.0036687994084786623,0.0050419644,0.9252200797200203,0.03787299990653992
1.7240393,0.6866205,-0.3901925,4814,1.7371734,0.39139992,3.8214705799999997,0.98057693,20.0,311296,152,64,0.035302734375,1e-05,0.05800879277521744,1510,-1.244120028242469,0.2,-0.00338953278696863,0.0060399757,0.9253615140914917,0.04405546188354492
1.7968652,0.6856018,-0.3942108,4846,1.7101204,0.3907598,3.9679411700000005,1.0275775,20.0,313344,153,64,0.05126953125,1e-05,0.06848995837499387,1520,-1.2231505479663611,0.2,-0.006079676329682116,0.007353322,0.9197391122579575,0.006087683141231537
1.8039906,0.6872518,-0.3827247,4878,1.7280096,0.38875484,3.9855881899999996,1.0221756,20.0,315392,154,64,0.06513671875,1e-05,0.06534983657184057,1530,-1.1804802171885966,0.2,-0.005657032382441684,0.0056759026,0.9260778725147247,0.011392686516046524
1.8196232,0.6889414,-0.39097476,4909,1.7182213,0.3911861,4.00147059,1.0351369,20.0,317440,155,64,0.031201171875,1e-05,0.07163077037548646,1540,-1.1741624500602483,0.2,-0.0034468877885956315,0.007649354,0.9201419726014137,0.01907581463456154
1.7927394,0.685426,-0.39469233,4940,1.7017611,0.39200112,3.9111764600000005,0.9969756,20.0,319488,156,64,0.040380859375,1e-05,0.07843725272687152,1550,-1.1675737431272863,0.2,-0.004899882592144422,0.007262001,0.9189527630805969,0.027659516781568527
1.8388672,0.698802,-0.38226393,4972,1.6820498,0.3986219,3.993823509999999,1.0427148,20.0,321536,157,64,0.03056640625,1e-05,0.06429362884955481,1560,-1.1889400526881218,0.2,-0.004515521641587838,0.0048733316,0.9211313873529434,0.0017011528834700584
1.8155096,0.6952536,-0.34873548,5004,1.7031341,0.39481196,3.95088229,1.0060685,20.0,323584,158,64,0.039794921875,1e-05,0.07549375091330149,1570,-1.1930390801280737,0.2,-0.004878918440954294,0.0037648329,0.9221381694078445,0.023437587544322014
1.8574164,0.6886474,-0.375005,5035,1.7611979,0.39334193,4.01852942,1.0112828,20.0,325632,159,64,0.026904296875,1e-05,0.05237251444486901,1580,-1.1964773658663035,0.2,-0.0025097892168560064,0.0039735297,0.9428200572729111,0.01718616485595703
1.8259175,0.6901101,-0.3877163,5067,1.7161798,0.39479065,3.93882353,1.0047345,20.0,327680,160,64,0.07216796875,1e-05,0.06333178788772784,1590,-1.2057575464248658,0.2,-0.007203926163492724,0.008893064,0.9293334856629372,0.02356996387243271
1.8492155,0.69162047,-0.38165313,5099,1.7651321,0.39580536,3.9661764799999997,1.0305896,20.0,329728,161,64,0.036328125,1e-05,0.06564330298569984,1600,-1.1753573827445507,0.2,-0.0038038994985981843,0.009190856,0.9249424263834953,0.022281920537352562
1.7844105,0.6852119,-0.4014107,5131,1.7792935,0.3862358,3.8952940999999996,1.0161027,20.0,331776,162,64,0.0740234375,1e-05,0.07568633866030723,1610,-1.1860061723738908,0.2,-0.006716937143937685,0.006608871,0.9212411418557167,0.01724911853671074
1.8101559,0.69443214,-0.3897056,5163,1.7209979,0.39444542,3.9341177099999993,1.0181593,20.0,333824,163,64,0.035986328125,1e-05,0.0669116539764218,1620,-1.200000475719571,0.2,-0.004278905189130456,0.0068818303,0.9274702370166779,0.032937631011009216
1.9195797,0.6929661,-0.40960464,5195,1.8247508,0.39189708,4.168529360000001,1.0832868,20.0,335872,164,64,0.05810546875,1e-05,0.06749454720411449,1630,-1.1646031124517322,0.2,-0.00472296853113221,0.0057458184,0.9273211434483528,0.03414781764149666
1.771501,0.684845,-0.39932802,5227,1.7091146,0.38601437,3.9082353,1.0231125,20.0,337920,165,64,0.063720703125,1e-05,0.0752847081515938,1640,-1.1630165670067072,0.2,-0.004388114626635797,0.007720348,0.9264559969305992,0.010973881930112839
1.8131442,0.69341266,-0.3909148,5259,1.6059384,0.39694312,3.9585293999999998,1.0184335,20.0,339968,166,64,0.034130859375,1e-05,0.07486111263860948,1650,-1.15023432970047,0.2,-0.0040344458204344845,0.0048956047,0.9157006070017815,0.06338649988174438
1.8221967,0.6870345,-0.3923638,5291,1.7148613,0.38838837,4.0455882800000005,1.0177077,20.0,342016,167,64,0.03056640625,1e-05,0.06995030941907317,1660,-1.1360794818028808,0.2,-0.005546915098966565,0.0049805874,0.9240016713738441,0.023871012032032013
1.7794521,0.69228387,-0.38500756,5322,1.7466643,0.39253387,3.91294118,1.0253928,20.0,344064,168,64,0.06044921875,1e-05,0.06690277325105853,1670,-1.1124105704948306,0.2,-0.006503111556230579,0.007968673,0.9244324564933777,0.03396569937467575
1.7719983,0.6889211,-0.41072732,5356,1.7512695,0.3926021,3.8735294199999997,0.9822926,20.0,346112,169,64,0.06591796875,1e-05,0.06342487304355018,1680,-1.1129415510222316,0.2,-0.007921022018126677,0.007903099,0.9318927377462387,0.03509671986103058
1.7490649,0.68811035,-0.41210228,5389,1.8310825,0.389234,3.8808823500000007,1.0144153,20.0,348160,170,64,0.03291015625,1e-05,0.05728501510457136,1690,-1.1306828279048204,0.2,-0.0036778630965272896,0.0062498953,0.9325161129236221,0.02272900566458702
1.7946618,0.6853913,-0.38550812,5422,1.806968,0.3932644,3.89323533,1.0274894,20.0,350208,171,64,0.065380859375,1e-05,0.07562415183056145,1700,-1.1412851210683583,0.2,-0.00829904338097549,0.007835507,0.9148557186126709,0.053999681025743484
1.8546278,0.69140285,-0.38395575,5456,1.765856,0.39134383,4.0364706,1.0606155,20.0,352256,172,64,0.0607421875,1e-05,0.07526016690535471,1710,-1.1556679299101233,0.2,-0.006020615718443878,0.007876764,0.9176455140113831,0.016536347568035126
1.80577,0.694353,-0.37464184,5489,1.7385395,0.3966105,3.9541176600000005,1.0131991,20.0,354304,173,64,0.0291015625,1e-05,0.0922389720857609,1720,-1.16914569362998,0.2,-0.0035900040238630027,0.005090042,0.9098288044333458,0.0071982890367507935
1.8343062,0.696872,-0.39937842,5521,1.8085442,0.39438087,3.9823529399999997,1.0348326,20.0,356352,174,64,0.04501953125,1e-05,0.0675821314973291,1730,-1.1499644577503205,0.2,-0.004533220318262465,0.006105995,0.9258685484528542,0.02184792421758175
1.7938952,0.70012105,-0.39620715,5552,1.8444752,0.39688703,3.9294117400000004,0.996194,20.0,358400,175,64,0.09658203125,1e-05,0.07809467866318301,1740,-1.146602811664343,0.2,-0.007731912634335458,0.009882024,0.9197467491030693,0.030424587428569794
1.8253112,0.6931504,-0.41622937,5584,1.7556294,0.3976414,3.9341177100000007,1.0307932,20.0,360448,176,64,0.051953125,1e-05,0.06395013448782265,1750,-1.1150416681542992,0.2,-0.005440560607530643,0.0072393822,0.9288600087165833,0.021148256957530975
1.8270159,0.6913754,-0.3936854,5615,1.725334,0.3899457,3.9749999900000006,1.0167652,20.0,362496,177,64,0.03896484375,1e-05,0.07305027836700902,1760,-1.1447938572615386,0.2,-0.004908735817298293,0.003631026,0.9246210157871246,0.02613941952586174
1.8322564,0.69929785,-0.3815989,5647,1.7423143,0.39802852,3.9997058599999997,1.0219868,20.0,364544,178,64,0.036474609375,1e-05,0.05739507569815032,1770,-1.145087879896164,0.2,-0.0041047516337130215,0.0072733695,0.9377349391579628,0.011893253773450851
1.7534962,0.6828191,-0.38591623,5678,1.7526098,0.3907379,3.7897058500000003,1.0002236,20.0,366592,179,64,0.049853515625,1e-05,0.0604997918533627,1780,-1.1685790602117776,0.2,-0.005831424483039882,0.007886247,0.9362042024731636,0.02771259844303131
1.8670928,0.69840467,-0.3819762,5708,1.7374383,0.4004206,4.08205886,1.0467998,20.0,368640,180,64,0.055419921875,1e-05,0.07102082325145602,1790,-1.2077479183673858,0.2,-0.0060953866195632145,0.0063945227,0.9197687804698944,0.01038440689444542
1.8072783,0.69028074,-0.38008025,5740,1.7238728,0.39353248,3.9652941600000005,1.0250158,20.0,370688,181,64,0.057421875,1e-05,0.0879759270523209,1800,-1.1852107796818019,0.2,-0.006676333908399101,0.00810506,0.9110309705138206,0.06510454416275024
1.7761579,0.6927492,-0.37347555,5772,1.7323163,0.39512068,3.8635293799999992,1.0152465,20.0,372736,182,64,0.056005859375,1e-05,0.06645322155673057,1810,-1.1612081475555898,0.2,-0.005011078104143962,0.0046495115,0.9282100722193718,0.006047725677490234
1.8868132,0.69725204,-0.39598158,5803,1.790712,0.39875677,4.022647109999999,1.0447907,20.0,374784,183,64,0.05322265625,1e-05,0.07233974931878037,1820,-1.1692098893225193,0.2,-0.005312242193031125,0.008275948,0.9208323508501053,0.09415420144796371
1.8191371,0.69203436,-0.3756521,5833,1.7695658,0.3949645,3.95294118,1.0337652,20.0,376832,184,64,0.05732421875,1e-05,0.06984292186098173,1830,-1.1892921764403581,0.2,-0.00464290664094733,0.005883158,0.9225169271230698,0.005976555868983269
1.8266231,0.69284976,-0.38360456,5866,1.7704632,0.39659387,3.9411764999999996,1.0208964,20.0,378880,185,64,0.05,1e-05,0.06474196328781545,1840,-1.1810302525758742,0.2,-0.004961649289180059,0.008197721,0.9282654151320457,0.007274465635418892
1.8211584,0.6892145,-0.39975205,5897,1.7381743,0.3927736,3.9758823000000008,1.0152578,20.0,380928,186,64,0.05771484375,1e-05,0.06383711892412976,1850,-1.1985222190618514,0.2,-0.007409052160801366,0.006749323,0.9300453662872314,0.010864315554499626
1.8015778,0.7006919,-0.36662948,5930,1.6769778,0.39913207,3.9344117600000006,1.0159402,20.0,382976,187,64,0.062353515625,1e-05,0.06701084685628303,1860,-1.2022235542535782,0.2,-0.0045618690404808145,0.00449678,0.9271983504295349,-0.00332660973072052
1.8310945,0.6860827,-0.39512342,5962,1.717446,0.39050263,3.9602940899999997,1.0192022,20.0,385024,188,64,0.01611328125,1e-05,0.0651425108721014,1870,-1.189554464817047,0.2,-0.0033341084301355293,0.002451667,0.9302062094211578,0.02289794757962227
1.8411385,0.69247603,-0.3750238,5994,1.773894,0.3958117,3.9699999799999994,1.0391302,20.0,387072,189,64,0.068994140625,1e-05,0.06713883650372736,1880,-1.1702216148376465,0.2,-0.004698034850298427,0.009970257,0.9243784323334694,0.039718400686979294
1.8761225,0.7004067,-0.3835877,6026,1.7415465,0.4003818,4.072058800000001,1.0845715,20.0,389120,190,64,0.040771484375,1e-05,0.08089227532618679,1890,-1.208321863785386,0.2,-0.006151223546476103,0.0068444554,0.9173627719283104,0.02201167866587639
1.8354788,0.68843496,-0.38919872,6060,1.7704796,0.39202747,4.0041176499999995,1.0272232,20.0,391168,191,64,0.059619140625,1e-05,0.09222792547079735,1900,-1.1657669804990292,0.2,-0.00491731713846093,0.0077108108,0.91127610206604,0.002021508291363716
1.8902242,0.69680274,-0.36900973,6091,1.7756404,0.39810446,4.07117647,1.0401738,20.0,393216,192,64,0.074951171875,1e-05,0.06304845203412697,1910,-1.1478306947275996,0.2,-0.0065349249314749615,0.00990943,0.9282870814204216,0.018388953059911728
1.8133541,0.69616807,-0.39024413,6122,1.7934003,0.3958481,3.982352889999999,1.0092974,20.0,395264,193,64,0.04345703125,1e-05,0.06951714823953807,1920,-1.1102490868419408,0.2,-0.005831706165918149,0.009419765,0.9264868199825287,0.019104916602373123
1.8319199,0.6938343,-0.35592532,6152,1.6734912,0.39674702,3.9564705699999996,1.01344,20.0,397312,194,64,0.031787109375,1e-05,0.05230428307550028,1930,-1.103262260183692,0.2,-0.003319515509065241,0.0028441781,0.9399931132793427,0.013845223933458328
1.8558853,0.69975364,-0.403766,6183,1.7950228,0.39952788,4.04882355,1.0412345,20.0,399360,195,64,0.036083984375,1e-05,0.05923636603401974,1940,-1.1049015222117304,0.2,-0.004542154664522968,0.0034937211,0.9357951283454895,0.02653350494801998
1.8037753,0.690013,-0.39933062,6213,1.8166265,0.39243585,3.8935294099999997,1.0270028,20.0,401408,196,64,0.082177734375,1e-05,0.06607122839195653,1950,-1.1341554392129183,0.2,-0.006870645910385065,0.009475606,0.9322488754987717,0.039408765733242035
1.8662372,0.69908845,-0.38919988,6244,1.7216198,0.3990953,4.04441175,1.0645735,20.0,403456,197,64,0.049951171875,1e-05,0.06818074295879342,1960,-1.1000978229567409,0.2,-0.005875291180564091,0.0060910434,0.9265012294054031,0.018813230097293854
1.813931,0.6997928,-0.3917548,6275,1.6946193,0.39865425,4.012647100000001,1.0099046,20.0,405504,198,64,0.021142578125,1e-05,0.07994582576211542,1970,-1.0950937712565065,0.2,-0.004404179658740759,0.0056113238,0.9180581495165825,-0.0035030581057071686
1.8298897,0.69349086,-0.39738372,6307,1.8235449,0.39642477,3.9323529099999996,1.0256013,20.0,407552,199,64,0.043896484375,1e-05,0.05388020246755332,1980,-1.1154088366776704,0.2,-0.0035821256387862377,0.0046438924,0.9395753517746925,0.036756161600351334
1.8094201,0.69272876,-0.36789995,6336,1.8376094,0.3944241,3.9526470500000004,1.0197135,20.0,409600,200,64,0.03603515625,1e-05,0.06936866088653915,1990,-1.1161655813455582,0.2,-0.0037082293682033198,0.0065899612,0.925168052315712,0.04585059732198715
1.905432,0.69986904,-0.39826995,6366,1.7965181,0.3991903,4.02911766,1.0537994,20.0,411648,201,64,0.039990234375,1e-05,0.06722721796249971,2000,-1.122927663475275,0.2,-0.005450522666797042,0.006340242,0.9292826056480408,-0.002476640045642853
1.8934133,0.7048046,-0.3788774,6397,1.7646766,0.4025698,4.08558821,1.057764,20.0,413696,202,64,0.05869140625,1e-05,0.0637678836705163,2010,-1.1242672059684993,0.2,-0.0051136576570570465,0.010074098,0.9295640885829926,0.025851354002952576
