long_mean,return_mean,time/total_timesteps,short_mean,long_std,rollout/ep_rew_mean,return_std,time/iterations,time/fps,short_std,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss
0.0005094195,132.93246,71680,0.027396414,0.01642995,1142.3591549295775,16.790892,35,160,0.018847268,445,1000.0,340,-7.109259968996048,-0.0013749653662671335,250.7461700439453,0.0032506136,0.00595703125,1.0031834840774536,0.2,1e-05,0.2664492130279541,212.84772430658342
0.00047044427,136.64795,73728,0.03533937,0.016409157,1154.0102739726028,16.604809,36,160,0.013526526,460,1000.0,350,-7.111175692081451,-0.0021123519458342344,161.2786102294922,0.0038144698,0.01171875,1.0034019947052002,0.2,1e-05,0.17332279682159424,229.43592641353607
0.0005817335,133.5786,75776,0.024229694,0.016145177,1162.9,16.600018,37,159,0.016787935,475,1000.0,360,-7.111794759333134,-0.003793317404051777,18.56368637084961,0.0053060297,0.0328125,1.0034278631210327,0.2,1e-05,0.15960979461669922,224.41265199184417
0.00048411178,137.16321,77824,0.03147434,0.017879626,1171.844155844156,17.711544,38,158,0.015574629,490,1000.0,370,-7.112494167685509,-0.0033481020684121175,99.54402160644531,0.00626517,0.03720703125,1.0036506652832031,0.2,1e-05,0.2089296579360962,216.31437521576882
0.00051605725,137.21222,79872,0.033959907,0.0212871,1180.1993670886077,17.352839,39,157,0.014690759,506,1000.0,380,-7.113341504335404,-0.0034290020616026596,58.24812316894531,0.006678369,0.049365234375,1.0038648843765259,0.2,1e-05,0.32013773918151855,207.98400956392288
0.00042420585,136.56396,81920,0.03440796,0.017848115,1190.030864197531,17.404688,40,156,0.0131784715,521,1000.0,390,-7.1146928578615185,-0.004021083400584757,52.38389587402344,0.0060083754,0.051318359375,1.0041037797927856,0.2,1e-05,0.2356303334236145,225.73383477926254
0.00056908897,133.23856,83968,0.030934988,0.017144034,1197.3765060240964,17.146606,41,155,0.019114867,540,1000.0,400,-7.115892946720123,-0.0038906995876459407,125.54048919677734,0.0064241104,0.040185546875,1.0044039487838745,0.2,1e-05,0.27116715908050537,216.43938937187195
0.00068538514,134.5195,86016,0.02990808,0.021021437,1208.3372093023256,18.376621,42,154,0.017908748,557,1000.0,410,-7.116806310415268,-0.005261810397496447,163.82107543945312,0.005071152,0.03388671875,1.004524827003479,0.2,1e-05,0.11857473850250244,237.22070662975312
0.00060221157,136.99916,88064,0.031368595,0.015469013,1215.3522727272727,16.16853,43,153,0.015844112,573,1000.0,420,-7.118567171692848,-0.0029920608998509125,286.27044677734375,0.0068343617,0.02490234375,1.0050897598266602,0.2,1e-05,0.10872483253479004,297.44777508974073
0.00057956367,133.92072,90112,0.02299482,0.018511917,1219.9388888888889,17.269922,44,152,0.012963927,590,1000.0,430,-7.120750197768212,-0.0005899658674024977,108.59576416015625,0.0010637941,0.0,1.0053776502609253,0.2,1e-05,0.1574915051460266,215.6056671500206
